basin_id,elev_mean,slope_mean,area_gages2,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,organic_frac,geol_permeability
2081500,-0.770433481,-0.802818519,-0.342508683,-0.05429051,0.070080278,-0.240132012,0.176169677,0.043624771,0.483371627,-0.929584422,0.371531803,-0.346377393,0.8481,0.382820382,0.417265852,0.804627352,0.379574897,-0.604726101,0.806170869,0.459580359,-0.564395681,0.6821197,-0.689807008,-0.117419293,0.713593138,-0.15547458,-0.055668578
2082950,-0.846930413,-0.801013792,-0.27407944,-0.056970827,0.758829427,-0.010139732,0.340475491,0.032992743,0.447506302,-0.890741856,0.241815552,-0.397048921,0.7774,1.302521489,0.949360425,0.868648024,0.285769596,-0.584386397,0.814418259,0.435697466,-0.388149293,0.661397121,0.302402298,-0.686769344,1.314557565,-0.15547458,-0.048668578
2092500,-0.931377541,-0.890153091,-0.302036831,0.345207087,0.965074969,-0.221286065,0.490903976,0.012083252,-0.018742919,-0.256661108,0.05166332,-0.455332873,0.7118,0.318747109,0.003051582,0.781631016,0.257270005,2.003689959,0.814418259,0.4329948,1.107762282,0.648837728,1.580489514,-1.146518035,-0.668196377,1.413441942,1.235219018
2108000,-0.917183888,-0.877381424,2.061595179,0.366548982,0.85238693,-0.265953245,0.537808049,0.009281926,0.041032622,-0.21614907,0.249185793,-0.343484585,0.4232,-0.496707722,-0.466621496,0.718475187,0.315517397,1.108984016,0.814418259,0.409908983,1.06602761,0.599144559,1.725697942,-1.270463391,-0.640668028,-0.018458223,0.905606494
2111180,-0.15943539,0.317613896,-0.968021068,0.293260841,-0.063201573,-0.488719066,0.159492278,0.046056878,-0.221979759,-0.759745151,-0.39349927,-0.63568615,1,1.144747306,1.266124832,0.892727998,0.436106107,-0.611554702,-1.569684889,0.44077179,-0.094019158,0.377540899,0.296190391,0.354780556,-0.110132091,-0.15547458,-0.129256084
2111500,-0.300992641,-0.141457929,-0.752725983,0.190460605,0.358350446,-0.306395641,0.118754613,0.052369252,0.100808163,-0.673850805,-0.131118671,-0.523990774,0.9831,1.074406482,1.115298247,0.881133067,0.399574813,-0.613200454,0.035854371,0.447660966,-0.331475969,0.576852583,-0.089831175,0.475509657,0.357283571,-0.15547458,-0.129256084
2112120,-0.292225544,-0.141964723,-0.566041401,0.171872128,0.085391031,-0.378032164,0.135251345,0.052404975,0.05298773,-0.698411046,-0.017616951,-0.464465531,0.901,1.055598435,1.083595795,0.87725931,0.394209014,-0.613842866,-0.207905243,0.441971011,-0.282285713,0.532531855,0.12428351,0.021686332,0.637246911,-0.15547458,-0.129256084
2112360,-0.371246116,-0.415928562,-0.812475162,0.08019362,0.200271706,-0.286911732,0.176029598,0.053113627,0.351865436,-0.770758851,-0.04414982,-0.477829268,0.8821,0.927101881,0.981374429,0.865150875,0.405740418,-0.613328647,-0.142118947,0.439587233,-0.3014078,0.486764944,-0.035901037,-0.36549234,0.447093214,-0.15547458,-0.129256084
2118500,-0.471958324,-0.540242304,-0.40116232,0.124590482,0.188068355,-0.318387893,0.109657641,0.041370835,0.316000111,-0.492454855,-0.072156738,-0.434061624,0.7055,0.335636085,0.474414979,0.815122727,0.413595252,-0.611057678,0.814418259,0.446813635,-0.557366879,0.687391154,-0.276026901,-0.342356237,1.786081003,-0.15547458,-0.129256084
2125000,-0.685796716,-0.738762178,-0.940463971,-0.079876417,0.609583664,-0.042035228,0.133746743,0.024791233,0.758339116,-0.528957109,0.451130412,-0.225057001,0.3877,-0.153345348,-0.121569808,0.765736272,0.334612455,-0.609606558,-0.898101027,0.468347473,-0.702505167,0.459615502,-1.253341372,0.638780982,0.93172148,-0.15547458,-0.721543628
2128000,-0.678502958,-0.746646418,-0.668832743,-0.074336741,0.344679782,-0.134664877,0.086366393,0.025670443,0.339910328,-0.12603472,0.089988576,-0.296888376,0.8588,0.956072162,1.003278175,0.853154452,0.388510224,-0.610294865,0.515820095,0.460181293,-0.607973997,0.671788166,-0.77796314,0.741569631,1.121401436,-0.15547458,-0.270043594
2137727,-0.08486401,0.512268678,-0.550724881,0.49884754,0.022567459,-0.564676429,0.066767838,0.040531531,-0.68822898,-0.394960977,-0.437720719,-0.569247341,0.9861,1.084417888,1.234887283,0.884545811,0.438529763,-0.611225278,-0.453418704,0.439667123,-0.090795262,0.505794642,0.331480743,0.239533715,-0.015844031,-0.15547458,-0.131268584
2143000,-0.380742589,-0.340749879,-0.788520714,0.284616023,0.307016994,-0.376210095,0.017205752,0.031326216,0.232314354,0.117099279,-0.089845318,-0.282724832,0.6406,1.139346713,1.062076049,0.867145941,0.364828429,-0.609170285,0.814418259,0.436002858,-0.210777213,0.579157719,0.117089184,-0.593863591,0.515589164,-0.15547458,-0.129256084
2149000,-0.374090682,-0.060994906,-0.815530039,0.375239355,0.450694243,-0.384594516,0.075854111,0.029590458,-0.162204218,-0.330118546,-0.206295134,-0.4340113,0.9755,1.223880401,1.375524049,0.888101181,0.450501123,-0.610319426,-0.502779423,0.439314425,-0.162830684,0.493341616,0.28376332,0.009267146,0.389434356,-0.15547458,-0.129256084
2152100,-0.358919666,-0.048208888,-0.918468857,0.33798718,0.667996858,-0.302046162,-0.004685712,0.030080747,0.507281843,0.075187121,0.078196189,-0.284345327,0.9009,1.22956979,1.341628138,0.890226915,0.43646482,-0.610338304,0.814418259,0.438150622,-0.17764726,0.605982149,0.136892159,-0.258937053,0.271186555,-0.15547458,-0.129256084
2177000,0.065985489,0.125540178,-0.135198415,1.577016327,0.10782076,-0.91339361,-0.096080139,0.026739557,-0.496947248,-0.446063364,-0.616080564,-0.591011333,0.9731,1.474979483,1.211163002,0.890163293,0.293348922,-0.613480346,0.052245829,0.431476659,0.161326183,0.412019443,-0.024612101,-0.63386821,-0.554928361,-0.15547458,-0.129256084
2178400,0.200657433,0.393383466,-0.926285128,1.452119894,0.108758862,-0.880300461,-0.177649891,0.033836253,-0.210024651,-0.267491432,-0.470149782,-0.589970296,0.9777,1.096202996,1.226123676,0.892712955,0.435319538,-0.613448981,0.814418259,0.427656992,0.332912863,0.482739388,0.119766016,-0.820568654,-0.675212185,-0.15547458,-0.128731084
2202600,-0.912340833,-0.893978267,-0.000994512,0.003586336,0.771917987,-0.0519449,0.346315741,0.000456805,0.901800415,0.552948508,0.545469503,0.126783936,0.6165,-0.561927291,-0.711738584,0.693048848,0.247333466,2.16903693,0.814418259,0.399760806,1.53076903,0.614374702,2.264107942,-1.496351621,-0.793333163,-0.15547458,0.967118998
2212600,-0.730697089,-0.785109195,-0.849007276,0.027196436,2.374307377,0.444320809,-0.218586798,0.0090238,0.853979982,-0.257183712,0.630964305,-0.016383488,0.927,1.473511098,1.233903559,0.872863504,0.292669299,-0.610167832,0.814418259,0.438165887,-0.396163513,0.645228511,0.139211344,-0.960041985,1.535353405,-0.15547458,-0.129256084
2221525,-0.706540163,-0.778455837,-0.210980431,0.017330114,0.729427441,-0.075790309,-0.20639612,0.009538519,0.830069765,-0.357604262,0.532203069,-0.145172645,0.8252,0.811407858,0.66404913,0.820504722,0.305972713,-0.605088562,0.814418259,0.435303743,-0.378723773,0.652093259,0.25426653,-0.925276024,1.734334708,-0.15547458,-0.128206084
2231000,-0.906826752,-0.898758279,2.438482718,0.29617317,1.222673155,-0.116532187,0.81978166,0.000235918,-0.030698027,-0.44031777,0.001545677,-0.182519755,0.9529,0.610780593,-0.401080328,0.792546022,0.091897363,2.290100701,0.814418259,0.44265819,3.524061992,0.711252876,2.39574282,-1.999022538,-1.511885484,3.490753475,0.824406488
2245500,-0.902829773,-0.854878633,-0.510927208,0.32446588,1.984442672,0.084593255,0.958560412,0.000436629,-0.221979759,-0.008461005,0.010389967,-0.015938892,0.8235,0.145474802,-0.718157046,0.719764868,0.096813256,1.827744157,0.814418259,0.403837806,5.557634736,0.684376076,3.25952143,-2.296629903,-1.935116328,1.694998552,0.833243988
2246000,-0.912865984,-0.857887557,-0.294705127,0.28362759,1.000847766,-0.173139501,0.899584843,0.000332692,-0.066563352,-0.215787727,0.029552595,-0.065022287,0.8293,0.03966355,-0.65875986,0.718484472,0.109068052,1.973080643,0.814418259,0.380082674,3.877591384,0.637068281,3.288549158,-2.123717466,-1.631158022,-0.15547458,0.833243988
2296500,-0.917738214,-0.909312833,0.622474265,0.265847445,1.416474835,-0.039811568,1.522104468,0,0.399685869,0.169532418,0.123891687,0.133815792,0.1676,-0.893646041,-1.134384632,0.631948091,0.156278122,2.262322106,0.814418259,0.391853328,4.688333827,0.663466686,3.271858792,-2.202522244,-1.798377849,0.757532285,2.206119091
2297310,-0.925790522,-0.921313768,-0.131806449,0.390767185,2.421724831,0.161675259,1.576250596,0,0.423596085,0.627556352,0.235919358,0.443271214,0.1446,-1.072045976,-1.21921164,0.597264561,0.156687964,2.332712457,0.814418259,0.379339434,4.786240282,0.648550668,3.452949828,-2.232087946,-1.817137845,0.033154639,-0.315893598
2298123,-0.931567179,-0.929363053,-0.105955869,0.269098787,1.449512921,-0.032326972,1.652830933,0,0.375775653,0.006189651,0.091462624,0.202355183,0.1369,-1.100272435,-1.305162294,0.604274339,0.149445478,2.347024066,0.791153346,0.404665726,5.100285338,0.680186582,3.176600071,-2.250650246,-1.855679821,1.644456009,1.747094057
2298608,-0.930050077,-0.911504382,-0.586962041,0.43306111,1.63176621,-0.087459641,1.549575267,0,0.387730761,0.477648071,0.392168479,0.489139766,0.0756,-1.197164074,-1.329784514,0.57474213,0.14517865,2.318786272,0.814418259,0.386487011,4.959284836,0.657508606,3.38586538,-2.219403773,-1.865374648,0.497254586,0.780831484
2299950,-0.91417886,-0.911588474,-0.877849528,0.4844946,1.444120681,-0.170317579,1.500763665,0,0.363820544,0.395599108,0.46144875,0.496138181,0.0572,-1.214591967,-1.387550239,0.554884636,0.120149459,2.315326453,0.814418259,0.373281734,5.496652977,0.644984805,3.646340366,-2.318042655,-1.944475093,-0.15547458,0.833243988
2342933,-0.777012451,-0.768623802,-0.633817533,0.369826808,0.978804572,-0.232030063,-0.155479276,0.002796271,0.495326735,-0.597613239,0.684030045,-0.052198214,0.9083,1.06667711,0.702285841,0.83205251,0.256534854,-0.572542625,0.814418259,0.414141823,0.691690588,0.610701364,1.435432095,-1.170699722,-0.122599213,-0.15547458,1.045606504
2349900,-0.793802681,-0.871309759,-0.986139648,0.042368303,0.756906505,-0.085160332,-0.084607637,0.001081747,0.674653358,-0.643206786,0.586742856,-0.153496507,0.0989,-1.034823133,-0.891459099,0.65556481,0.316528696,-0.60125636,0.814418259,0.411494051,0.636299393,0.595234764,1.561682822,-1.437255876,0.288809734,-0.15547458,1.487306537
2361000,-0.792416867,-0.762341122,2.508513138,0.480834324,1.007890025,-0.28729144,-0.094219323,0.001512442,0.088853055,-0.576505961,0.305199629,-0.232339395,0.4408,-0.265666444,-0.351261271,0.718239357,0.272116451,-0.438628931,0.814418259,0.408211546,1.064508869,0.613367057,1.802914422,-1.309705291,-0.298376419,-0.15547458,-0.278268595
2369800,-0.857841875,-0.853162484,-0.765682875,0.992988944,1.810033062,-0.34152918,0.056014474,0.000872353,-0.006787811,-0.428074824,0.286037001,-0.255578415,0.9643,0.975951498,0.047829721,0.834547531,0.119984863,1.577675319,0.814418259,0.435162581,0.977768244,0.627437047,1.412669145,-1.161204724,-0.347371046,1.378044117,0.833243988
2371500,-0.779696554,-0.781275273,1.478661458,0.490075592,0.739151157,-0.365541132,-0.113245181,0.00401714,0.32795522,-0.765324131,0.352369175,-0.251571103,0.6862,0.550913278,0.288671466,0.792318914,0.259565777,-0.368031174,0.814418259,0.420600746,0.410556432,0.555049986,0.945004556,-1.051600981,-0.489765389,-0.075363274,0.731481481
2372250,-0.783956108,-0.784107716,1.167759261,0.50023961,0.733282083,-0.372444283,-0.136754984,0.003475999,0.387730761,-0.604478556,0.325836305,-0.25079013,0.7608,0.605033493,0.325393046,0.799280965,0.257429146,-0.300382551,0.814418259,0.415416335,0.743114707,0.586147436,1.3710124,-0.933580376,-0.628194541,-0.15547458,0.842168989
2374500,-0.803036579,-0.781659181,-0.305955501,0.838052828,2.996938522,0.022797041,-0.075821194,0.003042556,0.041032622,-0.823023172,0.305199629,-0.323369234,0.949,0.74892934,0.313575343,0.813844977,0.217179888,-0.34577856,0.809024952,0.421827986,0.395295128,0.592751329,1.120765137,-0.815439753,0.093299796,-0.15547458,0.294506448
2450250,-0.591430077,-0.672579767,-0.756581449,0.830253422,0.581853717,-0.56464581,-0.37596991,0.014286411,0.017122406,-0.47632643,0.109151204,-0.328284626,0.8413,1.229057323,1.417032972,0.884999661,0.450258331,-0.611335919,-2.788551123,0.437783448,0.200912928,0.161365542,-0.396341443,-0.51976823,-1.283903295,-0.15547458,-0.645156122
2464000,-0.753687013,-0.731045449,-0.025286051,0.724046111,0.466316205,-0.548538607,-0.324223903,0.011217518,0.280134787,-0.806216859,0.140106218,-0.366431935,0.9846,0.923539136,0.838630818,0.850792032,0.34389815,-0.607391295,0.814418259,0.449795316,-0.222119067,0.322782379,-1.075109806,-1.203488133,-1.217032394,-0.15547458,-1.55095619
2469800,-0.849322766,-0.726595749,-0.354496442,0.587606303,0.993405671,-0.347997561,-0.222602961,0.003171649,0.411640977,-0.646233691,0.418701349,-0.207544214,0.9839,1.002533417,0.480821489,0.836938128,0.211624943,-0.397438858,0.585540598,0.431574101,-0.005358091,0.639605061,0.663950416,-0.316138153,0.198877949,-0.15547458,0.558056468
2472000,-0.783518483,-0.79606425,2.815096372,0.635893333,0.776885052,-0.428707388,-0.353296666,0.006014722,0.519236951,-0.638676924,0.213808634,-0.30608488,0.6696,0.992123793,0.538793972,0.829551427,0.214407129,0.072025678,0.814418259,0.439656583,-0.416414872,0.645530193,0.157292169,-0.271489848,0.836443658,-0.15547458,1.672806551
2472500,-0.79739121,-0.79608959,0.419251211,0.711546085,1.624065182,-0.249093454,-0.278423095,0.00245439,0.339910328,-0.935462868,0.227075069,-0.372677874,0.5865,0.679278826,0.191176596,0.799800931,0.190561794,1.223394795,0.814418259,0.433000549,0.022985892,0.6401081,0.631152328,-0.130106885,0.00173793,-0.15547458,1.712531554
2479155,-0.860876078,-0.79854104,-0.955780492,0.845222942,0.838555453,-0.508159572,-0.103510184,0.001802613,0.220359246,-0.668449136,0.299303436,-0.23798377,0.9355,0.788818516,-0.015447775,0.847353247,0.149711142,1.107261366,0.814418259,0.415527083,0.878136005,0.612612117,1.504742775,-0.790736949,-0.512757632,-0.15547458,2.011956576
2479300,-0.868199011,-0.816626871,1.165610313,0.992016402,0.862111495,-0.562932935,-0.000790491,0.000741287,-0.126338893,-0.707896531,-0.138488912,-0.355186845,0.8895,0.873578802,0.134630568,0.812993083,0.148993865,1.441290264,0.814418259,0.42510289,0.357235736,0.617727034,1.046598951,-0.37101007,-0.36183732,-0.15547458,1.344069026
2479560,-0.868942974,-0.809965889,1.818995815,1.016334191,0.809651111,-0.584677037,-0.07070961,0.000888184,-0.221979759,-0.195091441,-0.163547733,-0.297335342,0.8849,0.743984003,0.058730414,0.803758745,0.15662867,1.169818719,0.814418259,0.42102923,0.553750991,0.626086381,1.247483759,-0.53893848,-0.464108805,-0.15547458,1.380556529
2481000,-0.887935919,-0.821995976,-0.719922926,1.125959171,0.866994075,-0.61287488,0.071494316,0.000365398,-0.186114434,-0.255020531,-0.039727675,-0.270717407,0.8845,0.935426287,0.085048004,0.815379378,0.135148908,1.436603754,0.814418259,0.431341625,0.114299902,0.633603432,0.725049275,-0.174307315,-0.116810236,-0.15547458,1.53114404
2481510,-0.869934925,-0.83265884,0.441836232,0.993763376,0.867889832,-0.562271603,0.026928871,0.000762255,-0.15024911,-0.523071695,-0.176814168,-0.369405385,0.7816,0.995338052,0.205695554,0.818000908,0.146005154,1.232897792,0.814418259,0.42572409,0.345256185,0.614773589,1.004444539,-0.381460281,-0.272961554,-0.15547458,1.808431561
3010655,-0.036900259,-0.208861579,-0.708946437,-0.040353918,-0.926415694,-0.577583458,0.395961755,0.207261759,-0.915376036,-0.886874014,-1.328045898,-1.106952495,0.9918,1.088313084,1.368507153,0.887087718,0.525444264,-0.603890717,0.622415711,0.452477893,-0.235448827,0.622442372,-0.218336365,1.052654584,-0.568599999,-0.15547458,-1.090531156
3011800,-0.046163331,-0.504316639,-1.03411175,0.195560624,-0.941561055,-0.700914768,0.312316815,0.210192691,-1.525086556,-0.802932748,-1.569789821,-1.094493076,1,1.120663462,1.425177681,0.885626193,0.526677053,-0.612988358,0.814418259,0.438828033,0.059764738,0.631435227,0.427461268,0.38917944,-0.384208684,-0.15547458,0.682043977
3015500,-0.244772356,-0.453396363,0.40852754,0.203039028,-0.926433961,-0.699795383,0.346127891,0.192038519,-1.345759933,-0.907859683,-1.61401127,-1.11403626,0.9837,0.736454987,0.97435836,0.86218405,0.499168418,-0.252080265,0.726908084,0.45376902,-0.252768489,0.653835238,-0.217823048,1.335905495,-0.669140232,-0.15547458,-1.324506173
3021350,-0.255217017,-0.498736294,-0.740064045,0.270095695,-0.918716674,-0.727536387,0.321426871,0.208263539,-1.333804824,-0.477489124,-1.547679096,-1.058998076,0.9747,0.34053696,0.53890573,0.840787111,0.497150507,-0.070442083,0.514117408,0.466322603,-0.439428337,0.637300868,-0.805084946,1.993686983,-0.783114532,-0.15547458,-2.106493732
3028000,-0.133236212,-0.537630744,-0.90557517,0.098743959,-0.92313477,-0.649117,0.298022471,0.203474312,-1.106657768,-1.141968071,-1.444495714,-1.088506529,0.9796,1.174371333,1.453915922,0.890177384,0.518974942,-0.613718219,0.814418259,0.439582184,0.046272146,0.634211915,0.395851955,0.436220102,-0.400768545,-0.15547458,0.023868928
3049000,-0.430456842,-0.588891424,-0.49255581,-0.034265467,-0.704566972,-0.508092076,0.260758239,0.139333377,-0.748004521,-1.183816888,-1.059769106,-1.016743757,0.7165,0.380307344,0.612319981,0.816114906,0.484312861,-0.60996557,-1.621167236,0.452848337,-0.312877002,0.388102621,-0.244051285,1.043997354,-0.158618533,-0.15547458,-1.058243653
3069500,0.439236251,0.482728173,2.667029648,0.57020119,-0.578711676,-0.756172726,0.117807185,0.19464463,-1.883739803,-0.899915772,-1.839540661,-1.156355047,0.9408,0.934814749,1.166155516,0.875594119,0.491650008,-0.609368226,-1.27688688,0.454406493,-0.35377489,0.407023627,-0.479942524,0.928472805,-0.380795218,-0.15547458,-0.74280613
3070500,-0.088437951,-0.27071628,-0.154981377,0.281298998,-0.600277985,-0.639398054,0.141161443,0.144725592,-1.381625257,-1.242429586,-1.451865956,-1.094651558,0.717,0.776185025,1.021485641,0.857381159,0.494335265,-0.605656158,-1.034211185,0.448435848,-0.249510387,0.442105839,-0.049702835,0.783831451,-0.217215819,-0.15547458,-1.163068661
3076600,0.197083492,-0.466416045,-0.976595791,0.245292695,-0.592055823,-0.619944292,0.12486602,0.189395501,-1.178388417,-1.274392715,-1.350156622,-1.090906221,0.8242,0.518670292,0.728737465,0.834435143,0.47465835,-0.612240695,-1.383806201,0.445485511,-0.072582076,0.356191759,-0.194185502,0.37776264,-0.773065269,-0.15547458,-0.622143621
3078000,0.155654947,-0.262206395,-0.904795649,0.133487441,-0.595558328,-0.56519252,0.162332587,0.194625437,-0.927331144,-1.383779351,-1.124627231,-1.065780514,0.8405,0.408964159,0.64001158,0.825048498,0.470167107,-0.605531938,-1.346530632,0.437495696,0.090036366,0.406716284,0.493612846,0.339388567,-0.420519514,-0.15547458,-1.762618706
3144000,-0.536931119,-0.653799224,-0.479367169,-0.264757929,-0.567082944,-0.312466527,0.302691259,0.093602405,-0.162204218,-0.579978036,-0.381706883,-0.801190571,0.7303,0.287814596,0.530596306,0.812413931,0.476085967,0.005762599,0.814418259,0.465497994,-0.523775841,0.691078368,-0.825861451,1.693099823,-0.108079334,-0.15547458,-1.909181217
3170000,0.077874314,-0.208613116,0.429153226,-0.011302668,0.117463696,-0.253740656,0.243479334,0.094558584,-0.114383785,-0.730114929,-0.145859154,-0.561987026,0.8847,0.853182336,0.887830816,0.8461966,0.401959394,-0.611476459,0.351498931,0.437160048,-0.169643868,0.60834043,0.387964851,-0.08391311,0.348306968,-0.15547458,-0.373556102
3173000,0.13215446,0.105782374,0.384236001,-0.242911753,-0.227844274,-0.206696757,0.257045913,0.094200099,-0.425216599,-0.765637515,-0.521741473,-0.723416599,0.8116,0.847981613,1.023139762,0.85778837,0.444476012,-0.61392911,-0.458489013,0.449124345,-0.460617029,0.536989655,-0.195033855,0.407703983,0.604166962,-0.15547458,-1.196493664
3180500,0.578649138,0.04476366,-0.518027163,0.345231453,-0.504051169,-0.641093047,0.04998546,0.195303023,-1.489221231,-0.915952194,-1.43122928,-1.075449369,0.9877,0.9313182,1.212525522,0.878130319,0.514514735,-0.610440652,-1.784914398,0.456645461,-0.319348398,0.374641603,-0.39973862,1.325997405,-0.524830887,-0.15547458,-1.030856151
3182500,0.399922896,0.391116346,1.630731125,0.166853684,-0.441476804,-0.535432028,0.054898441,0.170253081,-0.795824954,-0.895776817,-1.173270825,-0.994944829,0.9922,0.976839393,1.198649148,0.874162207,0.48408969,-0.606372712,-1.512338701,0.453842923,-0.305397253,0.385822585,-0.34384825,0.972610252,-0.461625689,-0.15547458,-0.855856138
3186500,0.579495214,0.424086907,-0.550429927,0.623923014,-0.449684688,-0.74294916,0.074103207,0.190731671,-1.393580365,-1.151848946,-1.350156622,-1.088179075,0.9927,0.89825554,1.12315237,0.882180359,0.495645998,-0.613361175,-1.639881533,0.459485626,-0.457757693,0.410939534,-0.555092225,1.334385551,-0.095435343,-0.15547458,-1.091756156
3237500,-0.56598945,-0.628856196,0.868570936,-0.085282606,-0.378507854,-0.368866628,0.101772758,0.078710402,-0.054608244,-1.031109765,-0.386129028,-0.778081653,0.5206,-0.250221682,-0.01834601,0.7611211,0.444266573,-0.416214145,0.019348575,0.470709503,-0.738455189,0.586385256,-1.341911518,0.990574639,1.023543337,-0.15547458,-1.315581173
3238500,-0.547011092,-0.779188447,-0.047281164,-0.065031908,-0.372431352,-0.379776965,0.128072906,0.074738531,-0.030698027,-0.931753891,-0.383180932,-0.763857116,0.1747,-0.860455267,-0.615930852,0.706147831,0.431456004,1.865050067,0.811238335,0.471285108,-0.705654184,0.707802624,-1.25054026,1.455331635,0.920551453,-0.15547458,-0.845618637
3241500,-0.496727926,-0.874284821,-0.884928415,-0.206302644,-0.455666493,-0.314169085,0.305764466,0.077946752,-0.07851846,-0.758071457,-0.128170574,-0.642448079,0.0257,-0.766612069,-0.423158136,0.724295805,0.546764386,1.985888786,0.814418259,0.450246103,-0.430281485,0.668518615,-0.243420089,0.518147885,0.467509875,-0.15547458,1.354831527
3280700,-0.175029444,-0.29846058,-0.911663855,0.506010238,-0.044299638,-0.586061999,-0.003040515,0.058446085,-0.520857465,-0.880962723,-0.592495791,-0.842645406,0.991,1.236135157,1.583312466,0.885982378,0.546180042,-0.614218868,-1.193003035,0.457533,-0.454172346,0.471000007,-0.52650218,1.07127053,0.286149296,-0.15547458,-1.346118675
3281500,-0.41408965,-0.457407663,2.627779746,0.359485868,-0.155313887,-0.548395411,0.063559281,0.044067881,-0.365441058,-0.78128442,-0.474571927,-0.723050743,0.9654,1.263045995,1.607667501,0.89217853,0.544715297,-0.608017498,-1.141117048,0.460345086,-0.520016698,0.477285125,-0.671469227,1.157329565,0.396783656,-0.15547458,-1.926243718
3285000,-0.49124302,-0.676910841,0.487511909,0.152296276,-0.089490858,-0.420089234,-0.055151824,0.044646811,0.12471838,-0.64312881,-0.215139424,-0.602842166,0.5302,-0.066751946,0.086840917,0.768747377,0.408865305,-0.603334743,-0.937645432,0.47016346,-0.748594945,0.469575009,-1.353896344,0.853398383,1.176060423,-0.15547458,0.002168926
3340800,-0.572130794,-0.849796338,-0.491502405,-0.169910713,-0.453990335,-0.338658628,0.37065157,0.073228668,0.316000111,-0.79698262,0.003019726,-0.587486623,0.2735,-0.708930717,-0.36466545,0.727558093,0.544287111,2.095616901,0.814418259,0.459011513,-0.532004372,0.652558384,-0.662102475,0.841429834,0.325285217,-0.15547458,-2.156893736
3346000,-0.710201629,-0.889957997,0.4713948,-0.157556887,-0.285803171,-0.28897765,0.265962364,0.062106965,0.411640977,-0.352123218,0.081144286,-0.437763949,0.0951,-0.899424435,-0.582216624,0.690632742,0.486963569,2.100916069,0.814418259,0.47073438,-0.634486051,0.702425524,-1.122269791,1.760166271,0.266264603,-0.15547458,0.080218932
3364500,-0.562751021,-0.862674297,-0.745499619,0.009220299,-0.40269668,-0.435283864,0.272364765,0.080417058,0.435551194,-0.789336864,-0.128170574,-0.65076189,0.2772,-0.831902025,-0.517285263,0.702462627,0.50547269,2.260480914,0.814418259,0.456336,-0.492218159,0.669785478,-0.527544652,0.793253683,0.487034133,-0.15547458,1.883244067
3366500,-0.612917488,-0.757085261,0.34610271,0.215891839,-0.306601659,-0.520358443,0.188978476,0.059067129,0.076897947,-0.230417636,-0.151755347,-0.55420227,0.5748,-0.210155765,0.065327596,0.778942167,0.483568404,1.544552956,0.814418259,0.466015905,-0.601920526,0.700511318,-0.947466919,1.373446877,0.515949496,-0.15547458,1.296731523
3384450,-0.720602528,-0.580801326,-1.010873617,0.257516213,-0.041968932,-0.463743142,-0.171779234,0.049672531,0.590967601,-0.464242258,0.367109658,-0.305350838,0.913,1.152373493,1.414076816,0.878818388,0.484392139,-0.606322009,0.814418259,0.471044667,-0.608617369,0.706000007,-1.101985096,1.874903817,0.047710113,-0.15547458,-1.091756156
3439000,0.295870148,0.470128727,-0.868579557,1.721114638,-0.065552835,-0.982678925,0.021505509,0.037466092,-0.508902356,-0.680601819,-0.621976758,-0.615938887,0.9948,1.069582715,1.207813204,0.882489603,0.420307201,-0.612786243,0.016399139,0.43556132,0.037269551,0.554687517,0.527368442,0.048862906,-0.077056477,-0.15547458,-0.129256084
3456500,0.731963927,1.293580093,-0.963891717,1.122663334,0.022619786,-0.802308416,0.091913095,0.063873677,-0.89146582,-0.358221521,-0.570385067,-0.587209113,0.9658,0.768860437,0.940305827,0.864215151,0.442410153,-0.614013724,0.814418259,0.428761772,0.303358411,0.63205515,0.872167716,-0.197441534,-0.308139498,-0.15547458,-0.129256084
3460000,0.866752571,1.658733953,-0.97739638,0.87787514,-0.19072626,-0.770847825,0.030851938,0.077253344,-1.405535474,-0.662284156,-0.770855637,-0.764852443,0.9933,0.797317008,0.911006517,0.865025041,0.415000635,-0.614352549,0.814418259,0.429051313,0.360694023,0.496916615,0.169598234,-0.698115822,-0.879863081,-0.15547458,0.132456436
3463300,0.532888101,1.571396914,-1.008703601,0.950791426,0.563664601,-0.617106427,0.055704794,0.08491639,-0.903420928,-0.378179607,-0.577755308,-0.674656898,1,0.863757976,0.927470077,0.878203045,0.402684599,-0.614074563,0.814418259,0.429031676,0.261702208,0.633913512,0.845819171,-0.22822241,-0.218430538,-0.15547458,-0.129256084
3471500,0.529912248,0.609853054,-0.827517797,0.058667388,-0.283143402,-0.426264235,0.192442251,0.08387117,-0.389351274,-0.911072458,-0.422980236,-0.748902387,0.8219,0.851000182,1.062967616,0.864491185,0.465434451,-0.612309417,-0.271153515,0.448403187,-0.378956215,0.554550031,-0.118304417,0.520093846,0.324219414,-0.15547458,0.374393954
3473000,0.373344443,0.322390321,0.408443267,0.123221719,-0.313591386,-0.472657606,0.162554617,0.083266733,-0.748004521,-0.968772105,-0.613132468,-0.772016183,0.8628,0.916952126,1.086080995,0.865494479,0.446667342,-0.609324729,-0.454077721,0.447111448,-0.389476905,0.517212667,-0.111635727,0.263685748,0.47817679,-0.15547458,0.46075646
